Unnamed: 0_x,url,condition_x,date_x,Unnamed: 0_y,condition_y,date_y
2968,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/edward-r-smith/7464294,Neurofibromatosis,2023-08-01,,,
2969,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/elizabeth-a-lally/10412124,Neurofibromatosis,2023-08-01,,,
2970,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/alan-j-appley/10502159,Neurofibromatosis,2023-08-01,,,
2971,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/dianna-m-milewicz/11449226,Neurofibromatosis,2023-08-01,,,
2972,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/anna-r-terry/11408367,Neurofibromatosis,2023-08-01,,,
2973,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/laura-j-lester/9840565,Neurofibromatosis,2023-08-01,,,
2974,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/larisa-s-speetzen/8254471,Neurofibromatosis,2023-08-01,,,
2975,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/juanita-c-garces/7873708,Neurofibromatosis,2023-08-01,,,
2976,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/janice-m-keating/7330999,Neurofibromatosis,2023-08-01,,,
2977,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kathryn-m-lemberg/10953747,Neurofibromatosis,2023-08-01,,,
2978,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-m-frim/10693778,Neurofibromatosis,2023-08-01,,,
2979,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/maija-h-kiuru/11007510,Neurofibromatosis,2023-08-01,,,
2980,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/adam-f-ostendorf/8832703,Neurofibromatosis,2023-08-01,,,
2981,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/satish-k-gaddam/12343652,Neurofibromatosis,2023-08-01,,,
2982,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kalman-l-watsky/12633833,Neurofibromatosis,2023-08-01,,,
2983,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ibrahim-a-qaddoumi/8219673,Neurofibromatosis,2023-08-01,,,
2984,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-m-mannstadt/9107629,Neurofibromatosis,2023-08-01,,,
2985,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/andrew-t-dailey/10638491,Neurofibromatosis,2023-08-01,,,
2986,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jeffrey-j-gold/12015580,Neurofibromatosis,2023-08-01,,,
2987,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jennifer-o-lauchle/8098271,Neurofibromatosis,2023-08-01,,,
2988,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/joshua-b-wilson/11058639,Neurofibromatosis,2023-08-01,,,
2989,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-r-sperling/12408059,Neurofibromatosis,2023-08-01,,,
2990,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/anna-f-piotrowski/8805293,Neurofibromatosis,2023-08-01,,,
2991,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/francesco-t-mangano/9513432,Neurofibromatosis,2023-08-01,,,
2992,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mignon-l-loh/12149260,Neurofibromatosis,2023-08-01,,,
2993,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jay-d-cook/12433398,Neurofibromatosis,2023-08-01,,,
2994,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/richard-c-mcmahon/10708989,Neurofibromatosis,2023-08-01,,,
2995,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/pournima-d-navalkele/11368374,Neurofibromatosis,2023-08-01,,,
2996,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jerome-j-graber/8174481,Neurofibromatosis,2023-08-01,,,
2997,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/prakash-ambady/11252036,Neurofibromatosis,2023-08-01,,,
2998,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/smita-p-bhatia/10523811,Neurofibromatosis,2023-08-01,,,
2999,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/thomas-l-jones/11918222,Neurofibromatosis,2023-08-01,,,
3000,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/matthew-h-kodsi/12464413,Neurofibromatosis,2023-08-01,,,
3001,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/warren-l-conway/9206299,Neurofibromatosis,2023-08-01,,,
3002,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/raymond-e-faught/12376346,Neurofibromatosis,2023-08-01,,,
3003,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/shelly-rishty/8040075,Neurofibromatosis,2023-08-01,,,
3004,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-j-deam/9640357,Neurofibromatosis,2023-08-01,,,
3005,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/susan-m-lanser/9777096,Neurofibromatosis,2023-08-01,,,
3006,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/james-p-arthur/8477675,Neurofibromatosis,2023-08-01,,,
3007,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/john-r-behm/7902621,Neurofibromatosis,2023-08-01,,,
3008,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/lisa-d-livingston/9150349,Neurofibromatosis,2023-08-01,,,
3009,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/patrick-j-odonnell/11691871,Neurofibromatosis,2023-08-01,,,
3010,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/daniel-j-tomes/13074759,Neurofibromatosis,2023-08-01,,,
3011,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/stuti-s-agrawal/12597344,Neurofibromatosis,2023-08-01,,,
3012,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/lisa-j-schaffer/9244611,Neurofibromatosis,2023-08-01,,,
3013,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/roland-r-more/10508732,Neurofibromatosis,2023-08-01,,,
3014,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/warren-r-heymann/9764696,Neurofibromatosis,2023-08-01,,,
3015,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/bruce-m-grund/10546205,Neurofibromatosis,2023-08-01,,,
3016,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mary-e-odegaard/9663579,Neurofibromatosis,2023-08-01,,,
3017,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/william-c-nietert/12947762,Neurofibromatosis,2023-08-01,,,
3018,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ryan-m-gleason/12407402,Neurofibromatosis,2023-08-01,,,
3019,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-a-medeiros/11576983,Neurofibromatosis,2023-08-01,,,
3020,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-s-parslow/12505413,Neurofibromatosis,2023-08-01,,,
3021,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/john-t-denker/7618020,Neurofibromatosis,2023-08-01,,,
3022,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kim-c-dixon/12490175,Neurofibromatosis,2023-08-01,,,
3023,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/brian-e-alvarez/12160113,Neurofibromatosis,2023-08-01,,,
3024,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mariko-sato/8119327,Neurofibromatosis,2023-08-01,,,
3025,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/fouad-m-hajjar/10802119,Neurofibromatosis,2023-08-01,,,
3026,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/fen-liang/10818769,Neurofibromatosis,2023-08-01,,,
3027,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/emmanuel-s-akowuah/12255442,Neurofibromatosis,2023-08-01,,,
3028,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/nam-d-tran/10368724,Neurofibromatosis,2023-08-01,,,
3029,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/susan-h-morris/11121776,Neurofibromatosis,2023-08-01,,,
3030,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ian-r-livingstone/12228834,Neurofibromatosis,2023-08-01,,,
3031,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/heather-r-newlon/10808359,Neurofibromatosis,2023-08-01,,,
3032,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/aaron-l-berkowitz/8152880,Neurofibromatosis,2023-08-01,,,
3033,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/charles-d-connor/12289010,Neurofibromatosis,2023-08-01,,,
3034,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/timothy-w-powell/10702214,Neurofibromatosis,2023-08-01,,,
3035,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jason-w-schatzel/11353126,Neurofibromatosis,2023-08-01,,,
3036,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/meredith-k-soles/12084171,Neurofibromatosis,2023-08-01,,,
3037,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/roland-hart/11201286,Neurofibromatosis,2023-08-01,,,
3038,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/tracey-a-milligan/11842309,Neurofibromatosis,2023-08-01,,,
3039,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jan-drappatz/10006296,Neurofibromatosis,2023-08-01,,,
3040,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/courtney-a-pendleton/10004865,Neurofibromatosis,2023-08-01,,,
3041,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/diana-bolotin/11052027,Neurofibromatosis,2023-08-01,,,
3042,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/daniela-a-bota/9242385,Neurofibromatosis,2023-08-01,,,
3043,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mohamed-m-faris/11613673,Neurofibromatosis,2023-08-01,,,
3044,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/nanette-b-silverberg/13150661,Neurofibromatosis,2023-08-01,,,
3045,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-j-harrington/11826893,Neurofibromatosis,2023-08-01,,,
3046,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/shawn-l-hervey-jumper/11440093,Neurofibromatosis,2023-08-01,,,
3047,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kevin-p-boyd/8321046,Neurofibromatosis,2023-08-01,,,
3048,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/margaret-a-schlatter/9115065,Neurofibromatosis,2023-08-01,,,
3049,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/julian-k-wu/8018708,Neurofibromatosis,2023-08-01,,,
3050,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/karthik-r-muthusamy/9957636,Neurofibromatosis,2023-08-01,,,
3051,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/vijay-m-ravindra/8179237,Neurofibromatosis,2023-08-01,,,
3052,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-l-kriegel/7654755,Neurofibromatosis,2023-08-01,,,
3053,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/naresh-p-patel/12061708,Neurofibromatosis,2023-08-01,,,
3054,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/bernard-r-bendok/10298536,Neurofibromatosis,2023-08-01,,,
3055,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/john-p-opilka/12532786,Neurofibromatosis,2023-08-01,,,
3056,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/murali-m-chintagumpala/11177438,Neurofibromatosis,2023-08-01,,,
3057,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/robert-c-rennert/11404475,Neurofibromatosis,2023-08-01,,,
3058,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/christine-lu-emerson/11105717,Neurofibromatosis,2023-08-01,,,
3059,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/sanjay-r-gupta/9434495,Neurofibromatosis,2023-08-01,,,
3060,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/wojciech-k-wiszniewski/9568769,Neurofibromatosis,2023-08-01,,,
3061,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/denise-a-damek/11151161,Neurofibromatosis,2023-08-01,,,
3062,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/eric-e-kraus/8999441,Neurofibromatosis,2023-08-01,,,
3063,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/thomas-j-wilson/9617929,Neurofibromatosis,2023-08-01,,,
3064,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mark-e-linskey/9688408,Neurofibromatosis,2023-08-01,,,
3065,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/solmaz-sahebjam/9509298,Neurofibromatosis,2023-08-01,,,
3066,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/james-h-whiteside/12599476,Neurofibromatosis,2023-08-01,,,
3067,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/john-m-cilluffo/7681197,Neurofibromatosis,2023-08-01,,,
3068,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/susan-m-rudberg/11973648,Neurofibromatosis,2023-08-01,,,
3069,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/arthur-f-blake/7192426,Neurofibromatosis,2023-08-01,,,
3070,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/christopher-j-smith/12111077,Neurofibromatosis,2023-08-01,,,
3071,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jacqueline-j-proudfoot/8782693,Neurofibromatosis,2023-08-01,,,
3072,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-a-sun/8119938,Neurofibromatosis,2023-08-01,,,
3073,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/paul-a-gardner/12970361,Neurofibromatosis,2023-08-01,,,
3074,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kenneth-e-greer/10285023,Neurofibromatosis,2023-08-01,,,
3075,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/robert-c-castellino/8353706,Neurofibromatosis,2023-08-01,,,
3076,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/brad-r-beinlich/11785605,Neurofibromatosis,2023-08-01,,,
3077,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/carol-s-bruggers/12055719,Neurofibromatosis,2023-08-01,,,
3078,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/james-l-southwell/10521670,Neurofibromatosis,2023-08-01,,,
3079,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-r-chicoine/10719441,Neurofibromatosis,2023-08-01,,,
3080,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/suma-p-shankar/8304129,Neurofibromatosis,2023-08-01,,,
3081,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/daniel-c-huber/7744876,Neurofibromatosis,2023-08-01,,,
3082,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ashley-p-ghiaseddin/8190309,Neurofibromatosis,2023-08-01,,,
3083,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jerry-n-pruitt/12357258,Neurofibromatosis,2023-08-01,,,
3084,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jeremy-d-rudnick/11547318,Neurofibromatosis,2023-08-01,,,
3085,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/george-j-martin/11566601,Neurofibromatosis,2023-08-01,,,
3086,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/willard-d-thompson/11286348,Neurofibromatosis,2023-08-01,,,
3087,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mark-a-granner/9642277,Neurofibromatosis,2023-08-01,,,
3088,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/patrick-j-sheets/8722204,Neurofibromatosis,2023-08-01,,,
3089,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/scott-a-lichty/10273348,Neurofibromatosis,2023-08-01,,,
3090,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/susan-m-andersen/12443006,Neurofibromatosis,2023-08-01,,,
3091,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/tresa-m-mcgranahan/12414420,Neurofibromatosis,2023-08-01,,,
3092,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-s-barris/9035189,Neurofibromatosis,2023-08-01,,,
3093,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/nicole-c-clark/8746333,Neurofibromatosis,2023-08-01,,,
3094,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/christopher-p-rocco/9983092,Neurofibromatosis,2023-08-01,,,
3095,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/annabelle-a-tolentino/10175846,Neurofibromatosis,2023-08-01,,,
3096,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/zhenhui-li/8565736,Neurofibromatosis,2023-08-01,,,
3097,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/barry-k-vaught/12283019,Neurofibromatosis,2023-08-01,,,
3098,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/laura-e-davis/10487516,Neurofibromatosis,2023-08-01,,,
3099,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kameron-b-klosterman/8464205,Neurofibromatosis,2023-08-01,,,
3100,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/brian-j-wainger/11211833,Neurofibromatosis,2023-08-01,,,
3101,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/brian-j-leblanc/9740821,Neurofibromatosis,2023-08-01,,,
3102,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/harkesh-s-sandhu/11450949,Neurofibromatosis,2023-08-01,,,
3103,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ragasri-k-kumar-merkes/12198828,Neurofibromatosis,2023-08-01,,,
3104,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/tolga-h-tuncer/10605771,Neurofibromatosis,2023-08-01,,,
3105,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/john-k-fink/12669739,Neurofibromatosis,2023-08-01,,,
3106,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/richard-torres/10653151,Neurofibromatosis,2023-08-01,,,
3107,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-s-baugh/11498929,Neurofibromatosis,2023-08-01,,,
3108,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/kandamurugu-manickam/8768431,Neurofibromatosis,2023-08-01,,,
3109,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/fatma-a-radhi/8719263,Neurofibromatosis,2023-08-01,,,
3110,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/curtis-d-sprague/8893515,Neurofibromatosis,2023-08-01,,,
3111,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/justin-x-mussomeli/7371128,Neurofibromatosis,2023-08-01,,,
3112,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/steven-c-mitchell/11331257,Neurofibromatosis,2023-08-01,,,
3113,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/christopher-c-gasbarre/12019008,Neurofibromatosis,2023-08-01,,,
3114,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/christian-j-sorensen/13098931,Neurofibromatosis,2023-08-01,,,
3115,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jean-d-francois/9478279,Neurofibromatosis,2023-08-01,,,
3116,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/vinay-k-puduvalli/9778050,Neurofibromatosis,2023-08-01,,,
3117,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/roger-h-smith/8266657,Neurofibromatosis,2023-08-01,,,
3118,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ziad-a-blaik/10003321,Neurofibromatosis,2023-08-01,,,
3119,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/smitha-k-holla/8309311,Neurofibromatosis,2023-08-01,,,
3120,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jason-h-huang/12220548,Neurofibromatosis,2023-08-01,,,
3121,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/renato-m-caballero/11800946,Neurofibromatosis,2023-08-01,,,
3122,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-s-wilson/12408515,Neurofibromatosis,2023-08-01,,,
3123,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/lars-widdel/9970726,Neurofibromatosis,2023-08-01,,,
3124,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/navid-seraji-bozorgzad/9611137,Neurofibromatosis,2023-08-01,,,
3125,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ally--b-somani/7239789,Neurofibromatosis,2023-08-01,,,
3126,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/hope-a-northrup/8711570,Neurofibromatosis,2023-08-01,,,
3127,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/douglas-e-ney/9273585,Neurofibromatosis,2023-08-01,,,
3128,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/thomas-c-chen/9324204,Neurofibromatosis,2023-08-01,,,
3129,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mark-g-malkin/10706920,Neurofibromatosis,2023-08-01,,,
3130,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/wendy-a-zadeh/11773894,Neurofibromatosis,2023-08-01,,,
3131,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/james-n-gingerich/11654372,Neurofibromatosis,2023-08-01,,,
3132,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jimmie-young/9155106,Neurofibromatosis,2023-08-01,,,
3133,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-n-havlin/9870609,Neurofibromatosis,2023-08-01,,,
3134,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/david-t-ober/12750678,Neurofibromatosis,2023-08-01,,,
3135,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/brian-k-turpin/8255337,Neurofibromatosis,2023-08-01,,,
3136,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/mark-j-stillman/10853335,Neurofibromatosis,2023-08-01,,,
3137,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/alicia-m-zukas/12561856,Neurofibromatosis,2023-08-01,,,
3138,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-j-boyd/8805542,Neurofibromatosis,2023-08-01,,,
3139,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/marc-z-handler/10119798,Neurofibromatosis,2023-08-01,,,
3140,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/michael-j-glantz/12942216,Neurofibromatosis,2023-08-01,,,
3141,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/tuan-a-duong/11990467,Neurofibromatosis,2023-08-01,,,
3142,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/edward-s-ahn/10928635,Neurofibromatosis,2023-08-01,,,
3143,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/john-g-pappas/10008592,Neurofibromatosis,2023-08-01,,,
3144,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/katie-l-krause/8996469,Neurofibromatosis,2023-08-01,,,
3145,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ophir-d-klein/8930033,Neurofibromatosis,2023-08-01,,,
3146,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ross-c-puffer/11136489,Neurofibromatosis,2023-08-01,,,
3147,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/todd-e-druley/8887400,Neurofibromatosis,2023-08-01,,,
3148,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/aaina-kochhar/11684695,Neurofibromatosis,2023-08-01,,,
3149,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/abha-a-gupta/9789093,Neurofibromatosis,2023-08-01,,,
3150,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/richard-r-anderson/11271209,Neurofibromatosis,2023-08-01,,,
3151,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/jonathan-x-zonana/11210335,Neurofibromatosis,2023-08-01,,,
3152,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/karen-wiss/7279240,Neurofibromatosis,2023-08-01,,,
3153,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/ann-m-john/12220847,Neurofibromatosis,2023-08-01,,,
3154,https://www.medifind.com/conditions/neurofibromatosis-type-1-nf1/5459/doctors/george-i-jallo/11282992,Neurofibromatosis,2023-08-01,,,
